"","lat","long"
"120728",31.33,118.38
"120753",24.86,118.52
"120770",22.8,111.59
"120783",22.78,113.27
"120787",41.79,123.35
"120817",27.61,118.21
"120824",37.62,112.51
"120825",39.79,116.39
"120831",30.89,119.42
"120840",23.14,113.38
"120948",24.75,103.27
"120951",36.66,117.08
"120952",34.1,114.18
"120955",23.46,116.77
"120964",28.72,115.97
"120971",36.55,113.65
"120982",21.22,110.31
"121008",32.25,120.04
"121046",24.58,118.03
"121048",29.84,121.5
"121063",30.32,120.28
"121077",22.83,113.64
"121078",45.73,126.62
"121087",30.91,121.51
"121126",38.79,115.33
"121128",22.74,111.56
"121171",34.03,113.81
"121174",30.34,112.25
"121185",22.66,114.15
"121190",6.96,80.78
"121193",31.03,103.68
"121199",1.5,1.44
"121222",30.62,114.21
"121274",37.93,102.62
"121286",25.36,118.69
"121288",41.15,122.98
"121299",33.71,113.28
"121301",42.42,124.03
"121306",31.09,121.39
"121349",32.38,120.41
"121351",36.1,111.52
"121358",32.82,120.28
"121380",37.09,114.5
"121395",24.93,102.83
"121419",36.6,119.18
"121420",31.84,117.13
"121433",36.59,119.13
"121445",30.61,103.49
"121458",31.62,107.38
"121512",30.81,104.16
"121518",34.47,108.05
"121521",23.59,113.13
"121549",32.86,115.81
"121550",22.83,113.69
"121593",25.3,119.68
"121597",46.32,132.18
"121635",23.78,114.72
"121662",34.64,112.41
"121663",30.42,114.05
"121670",24.49,114.91
"121684",30.77,105.71
"121686",43.53,125.31
"121687",28.18,120.46
"121701",23.91,106.62
"121704",22.61,109.74
"121715",39.94,116.07
"121717",35.04,112.04
"121729",32.79,118.97
"121790",23.04,113.3
"121798",32.45,120.02
"121799",30.89,119.46
"121804",30.57,114.03
"121814",22.76,113.79
"121884",29.69,121.29
"121885",25.86,119.46
"121886",24.75,118.65
"121912",31.08,106.56
"121951",38.35,114.7
"121956",37.89,112.59
"122032",37.99,106.19
"122060",22.64,114.01
"122065",40.63,115.04
"122090",23.03,113.77
"122091",30.77,106.08
"122093",29.82,114.94
"122108",38.87,115.54
"122145",22.8,108.36
"122150",39.67,116.61
"122159",25.09,102.65
"122161",23.37,113.44
"122165",25.48,111.15
"122187",27.44,109.69
"122202",45.75,127.48
"122210",30.59,120.35
"122249",36.63,117.72
"122262",31.71,117.24
"122270",36.25,119.64
"122301",23.09,113.36
"122366",31.27,120.58
"122376",0.66,1.22
"122380",31.62,121.36
"122387",26.91,112.55
"122443",22.81,114.93
"122499",43.17,124.38
"122510",41.97,124.44
"122512",37.83,112
"122568",29.99,121.67
"122583",39.88,116.54
"122591",31.32,118.86
"122613",42.96,129.85
"122619",30.58,104.28
"122649",31.01,121.04
"122654",37.16,122.46
"122664",26.12,113.11
"122678",23.04,113.43
"122684",25.12,114.31
"122727",23.01,113.83
"122744",29.42,119.9
"122749",46.67,125.02
"122763",43.85,125.28
"122794",35.52,112.83
"122813",30.81,103.65
"122820",1.35,1.36
"122821",33.18,119.44
"122823",34.33,108.11
"122840",22.51,113.92
"122842",27.57,112.02
"122871",34.23,108.97
"122874",34.23,108.81
"122901",39.95,116.62
"122911",22.68,113.99
"122940",38.51,114.27
"123025",39.05,121.82
"123030",37.35,115.38
"123040",29.46,106.4
"123122",35.2,118.76
"123153",31.18,121.25
"123162",34.21,117.23
"123183",23.39,116.99
"123208",22.61,107.91
"123223",30.35,112.22
"123234",30.8,104.16
"123243",30.63,116.59
"123244",32.61,108.92
"123248",31.54,120.33
"123254",34.18,117.04
"123308",29.61,120.93
"123314",28.58,112.33
"123347",30.47,113.83
"123349",24.49,117.9
"123353",29.97,113.9
"123372",36.61,116.94
"123376",35.74,113.93
"123397",44.65,129.65
"123452",36.12,117.11
"123459",44.7,126.33
"123502",36.68,117.1
"123503",29.01,109.85
"123510",28.99,116.67
"123513",34.48,109.74
"123520",36.11,120.4
"123521",32.71,108.99
"123536",27.46,119.5
"123580",31.13,121.39
"123586",35.24,115.47
"123601",31.28,120.67
"123624",39.06,117.66
"123643",32.01,118.73
"123660",26.03,119.22
"123670",28.66,115.92
"123672",43.67,126.51
"123675",27.71,105.19
"123712",38.89,121.55
"123736",31.74,119.94
"123739",36.79,114.54
"123748",37.63,116.8
"123772",25.04,102.8
"123779",35.35,118.74
"123791",28.24,117.02
"123795",40.13,116.42
"123802",35.23,115.47
"123837",40.46,115.98
"123857",43.19,118.31
"123889",36.73,117.47
"123929",30.06,119.93
"123961",28.48,121.38
"123970",33.62,119.13
"124011",14.76,100.64
"124012",36.13,120.45
"124024",36.2,115.86
"124039",32.63,110.71
"124081",39.07,117.22
"124092",34.23,108.42
"124121",24.64,117.8
"124133",31.24,117.11
"124136",47.17,125.91
"124151",40.85,111.67
"124154",38.98,117.68
"124168",41.83,123.55
"124191",24.72,118.5
"124197",36.27,113.81
"124213",26.77,119.77
"124222",34.84,113.61
"124223",28.56,108.49
"124225",36.6,120.14
"124228",36.75,118.25
"124239",23.58,116.65
"124242",39.34,115.54
"124243",23.14,109.41
"124250",29.4,113.1
"124252",31.32,118.89
"124256",39.59,117.01
"124268",44.58,129.63
"124287",45.59,122.82
"124295",28.86,112.98
"124309",0.35,0.39
"124310",22.25,112.78
"124330",31.35,121.25
"124351",22.76,113.68
"124371",37.08,113.38
"124380",39.51,94.88
"124381",29.72,120.2
"124395",36.72,117.55
"124413",42.27,118.89
"124415",37.16,121.93
"124424",40.53,112.48
"124431",36.77,121.18
"124452",25.19,118.28
"124455",37.46,121.43
"124456",31.23,121.42
"124468",25.98,104.76
"124475",31.33,121.22
"124476",32.35,118.83
"124482",23.09,109.63
"124485",33.98,118.26
"124497",28.65,121.27
"124500",29.91,121.83
"124507",31.83,120.12
"124514",30.48,118.17
"124520",27.38,112.02
"124544",30.26,107.29
"124545",32.16,119.51
"124549",22.7,114.28
"124563",39.15,117.17
"124571",30.7,120.99
"124612",34.81,113.31
"124618",35.44,116.62
"124628",24.36,114.13
"124633",36.09,114.29
"124663",25.05,112.72
"124679",21.76,111.62
"124680",22.55,114.09
"124689",29.15,120.33
"124711",31.7,120.88
"124750",26.2,118.85
"124778",-0.19,-0.14
"124786",28.87,105.41
"124810",25.1,105.45
"124829",37.89,118.53
"124847",30.2,115.03
"124848",24.34,109.37
"124865",38.33,117.75
"124875",35.21,115.51
"124893",37.87,113.61
"124894",23.25,111.41
"124897",29.36,105.94
"124905",36.34,113.05
"124918",39.73,116.58
"124961",34.81,113.65
"124976",27.54,120.45
"124977",31.67,120.44
"124996",0.93,1.35
"124999",29.41,120.05
"125011",36.79,118.1
"125014",26.84,116.84
"125037",32.9,115.81
"125044",34.76,112.07
"125056",34.21,108.9
"125074",29.82,106.39
"125078",39.63,118.18
"125081",31.59,109.2
"125084",36.78,119.07
"125090",36.39,120.46
"125094",19.96,110.87
"125100",42.9,129.49
"125116",24.83,104
"125120",30.71,104.05
"125132",28.64,121.24
"125160",34.11,112.07
"125164",23.04,113.96
"125170",27.8,120.6
"125181",33.95,118.33
"125185",39.82,116.13
"125190",41.79,123.31
"125206",23.39,113.22
"125212",30.21,116.92
"125215",31.09,120.42
"125220",23.36,104.24
"125224",24.17,108.48
"125236",36.81,118.3
"125238",24.5,108.61
"125266",38.42,112.74
"125273",38.04,115.97
"125279",37.55,120.36
"125290",24.78,110.5
"125299",33.59,119
"125311",39.8,116.5
"125314",34.26,108.87
"125320",29.92,121.45
"125324",38.03,114.48
"125360",39.01,106.37
"125371",43.82,87.63
"125377",39.75,116.98
"125384",35.81,120.01
"125387",28.74,115.86
"125393",38.42,115.32
"125397",40.4,116.9
"125402",30.03,120.86
"125406",33.75,119.28
"125416",25.87,100.12
"125446",22.6,113.14
"125464",36.84,115.73
"125503",23.49,116.78
"125539",24.74,118.55
"125575",20,110.31
"125584",33.86,115.78
"125586",35.14,116.73
"125591",39.68,118.17
"125594",36.73,117.14
"125605",40.8,107.5
"125610",34.5,109.51
"125636",41.71,123.43
"125661",24.34,109.34
"125669",31.28,121.39
"125671",29.54,106.53
"125682",37.55,121.23
"125689",24.52,114.12
"125697",29.86,121.75
"125699",30.8,108.4
"125704",22.81,113.49
"125714",34.1,114.2
"125729",22.58,113.09
"125760",31.15,121.8
"125780",37.2,122.06
"125782",41.01,113.1
"125793",26.22,119.79
"125797",29.08,111.62
"125800",41.29,123.16
"125803",39.12,116.39
"125808",24.9,102.45
"125825",31.74,119.96
"125827",22.54,113.96
"125828",24.17,102.4
"125829",22.89,112.9
"125834",38.5,106.3
"125889",41.92,123.51
"125895",26.24,105.89
"125939",37.21,119.94
"125941",31.46,104.73
"125951",37.82,120.77
"125962",27.51,109.79
"125967",30.53,103.98
"125982",27.85,112.93
"125985",34.41,115.06
"126012",29.09,111.45
"126016",34.92,118.63
"126018",30.54,104.07
"126029",30.99,119.89
"126047",37.12,114.79
"126056",31.25,121.67
"126058",28.94,118.97
"126125",30.3,120.28
"126134",31.6,120.22
"126146",30.11,120.2
"126172",38.09,114.49
"126190",35.07,118.51
"126192",35.81,115.39
"126194",30.1,120.5
"126206",45.73,126.57
"126214",28.68,115.97
"126218",38.85,115.51
"126220",22.99,113.37
"126235",29.3,120.04
"126246",39.77,98.3
"126250",28.87,117.28
"126285",22.82,100.97
"126303",31.39,121.28
"126330",36.12,120.35
"126352",30.05,103.83
"126360",32.66,110.8
"126365",32.1,118.65
"126377",39.93,119.62
"126379",28.78,112.93
"126381",31.78,112.44
"126383",34.67,111.23
"126396",26.24,105.93
"126430",23.01,116.52
"126440",37.83,112.64
"126441",30.76,108.43
"126485",29.35,120.09
"126487",42.86,93.51
"126492",28.91,120.07
"126500",28.65,121.49
"126502",35.19,118.51
"126509",26.77,104.61
"126521",31.41,106.26
"126525",31.49,116.83
"126532",30.45,114.42
"126535",32.4,120.63
"126537",30.96,113.92
"126544",45.77,126.72
"126547",38.52,115
"126554",26.58,111.85
"126557",24.31,116.1
"126570",23.16,113.38
"126571",30.92,103.82
"126587",43.99,89.17
"126589",40.75,118.15
"126590",28.68,115.87
"126596",23.47,116.01
"126617",35.95,117.06
"126635",26.02,119.2
"126640",36.29,120.27
"126657",34.72,113.6
"126662",30.24,119.68
"126671",38.11,114.43
"126679",43.94,81.33
"126689",22.96,113.34
"126702",38.16,114.59
"126704",24.37,102.52
"126710",32.68,112.11
"126717",27.68,100.77
"126724",30.62,120.54
"126735",22.98,113.33
"126736",32.38,112.52
"126742",32.38,112.5
"126773",34.06,117.26
"126775",31.85,117.26
"126781",30.54,120.92
"126782",0.8,1.34
"126787",30.1,120.26
"126791",41.67,115.66
"126795",30.35,103.66
"126835",37.8,112.55
"126837",36.36,119.98
"126838",38.87,117.59
"126842",36.18,111.75
"126843",38.13,113.6
"126855",22.49,113.35
"126875",34.37,108.9
"126877",39.68,118.16
"126908",22.87,113.44
"126942",32.02,120.35
"126944",32.07,112.16
"126946",41.67,125.89
"126950",30.84,110.96
"126973",34.12,118.79
"126974",32.12,112.74
"126976",36.68,116.96
"126980",34.48,119.24
"126991",0.37,0.06
"126993",31.42,121.18
"127006",23.76,114.74
"127014",29.2,117.1
"127024",40.07,116.58
"127035",39,117.68
"127044",28.23,116.58
"127047",25.26,119.03
"127049",31.18,121.8
"127068",26.14,119.14
"127080",34.71,113.73
"127086",40.3,116.62
"127133",29.16,119.64
"127134",26.33,112.63
"127139",24.49,110.37
"127160",27.83,113.08
"127163",23.06,110.43
"127181",30.56,119.5
"127220",32.11,118.73
"127226",32.66,110.75
"127234",27.82,112.91
"127235",26.59,104.82
"127257",27.81,120.78
"127259",22.66,113.89
"127279",22.64,110.15
"127293",35.01,109.03
"127297",30.23,120
"127324",30.37,119.98
"127334",26.4,106.62
"127343",33.73,113.38
"127344",38.88,115.45
"127353",30.63,119.68
"127373",24.78,118.57
"127381",39.83,116.33
"127390",34.64,119.21
"127396",29.31,120.05
"127411",24.99,102.71
"127413",41.77,123.46
"127436",34.21,108.94
"127445",31.96,118.8
"127446",40,116.29
"127449",29.74,112.22
"127456",39.13,116.55
"127474",30.31,120.04
"127484",37.74,120.54
"127488",26.43,111.62
"127489",36.32,119.36
"127509",38.51,102.19
"127512",23.02,113.3
"127519",46.59,125.15
"127533",33.86,113.5
"127535",22.69,114.21
"127547",34.84,119.16
"127551",29.96,121.69
"127559",27.91,113.67
"127575",31.35,120.53
"127580",41.86,123.38
"127584",23.28,113.08
"127590",30.06,122.29
"127648",40.02,116.32
"127649",22.95,114.67
"127652",36.2,116.76
"127660",22.92,113.87
"127662",34.47,107.39
"127673",36.16,118.05
"127684",21.26,110.46
"127685",27.95,109.59
"127686",35.1,112.68
"127702",29.37,113.13
"127703",30.74,103.55
"127716",32.3,116.3
"127717",29.73,112.4
"127729",39.91,116.2
"127730",32.17,118.83
"127752",30.17,120.92
"127765",39.74,116.1
"127766",36.52,116.77
"127768",27.49,120.58
"127780",34.77,116.08
"127783",28.19,112.94
"127790",23,113.8
"127800",30.51,105.57
"127804",39.6,118.21
"127805",36.38,118.52
"127808",43.94,125.29
"127811",30.94,120.88
"127812",25.83,100.58
"127826",41.18,122.06
"127851",34.64,108.93
"127854",30.46,114.4
"127877",40.07,116.23
"127879",39.78,117.41
"127884",27.78,113.63
"127896",42.77,129.42
"127908",26.17,109.78
"127909",39.02,117.24
"127927",31.25,121.13
"127937",25.66,104
"127938",40.26,122.12
"127940",37.39,120.24
"127941",23.49,115.06
"127945",39.15,117.23
"127951",22.82,114.14
"127953",32.06,120.74
"127954",29.87,120.39
"127963",37.88,118.52
"127968",43.87,125.39
"127972",23.11,113.92
"127974",23.04,113.26
"127992",33.49,118.01
"128010",28.24,113.06
"128017",21.62,110.28
"128050",29.31,119.41
"128095",25.27,110.27
"128104",28.28,114.84
"128109",29.91,120.48
"128122",26.72,108.44
"128139",40.19,116.61
"128147",25.11,118.43
"128151",34.44,113.71
"128164",39.2,113.26
"128170",31.26,121.6
"128195",38.21,117
"128201",39.87,116.49
"128219",42.07,116.35
"128226",32,118.75
"128227",29.56,106.55
"128230",29.57,107.51
"128234",31.03,121.2
"128273",40.16,116.65
"128277",33.86,113.07
"128283",23.06,113.86
"128304",37.74,115.69
"128311",38.12,115.9
"128326",40.67,122.21
"128349",32.33,121.19
"128360",22.75,108.42
"128371",46.89,125.31
"128379",22.06,114.03
"128383",33.3,118.88
"128399",39.86,118.02
"128411",41.33,123.76
"128434",39.12,117.19
"128447",35.65,111.48
"128459",31.22,121.25
"128460",23.41,113.19
"128473",36.66,117.5
"128475",29.56,106.48
"128476",33.26,120.74
"128481",40.01,116.43
"128506",23.09,114.41
"128513",30.58,105.24
"128521",28.31,112.6
"128549",37.51,122.12
"128558",37.21,118.28
"128568",22.15,109.22
"128581",25.09,102.92
"128583",31.08,106.59
"128588",28.67,121.3
"128618",30.28,120.05
"128633",46.62,124.88
"128637",30.4,114.28
"128671",35.34,115.98
"128673",35.34,115.99
"128674",23.2,109.13
"128678",36.89,118.71
"128689",29.51,111.44
"128691",30.41,103.78
"128696",36.77,119.19
"128697",45.22,127.95
"128716",40.3,116.61
"128730",30.5,105.59
"128732",30.86,104.19
"128734",25.01,102.68
"128746",31.56,118.47
"128754",28.67,115.71
"128761",39.71,116.3
"128774",41.78,125.91
"128793",37.45,116.9
"128796",30.69,114.21
"128805",29.61,106.49
"128806",46.47,121.02
"128808",30.32,120.18
"128816",22.66,114.07
"128818",31.9,118.62
"128825",24.53,118.19
"128829",26.25,105.93
"128838",36.71,117.16
"128843",22.95,114.15
"128845",29.65,91
"128876",28.12,120.97
"128878",39.73,116.14
"128891",32.16,114.12
"128908",26.57,101.74
"128928",32.7,109.04
"128972",32.46,115.33
"128984",30.7,103.86
"128986",33.63,116.98
"128999",30.11,120.76
"129001",35.75,112.89
"129003",29.62,106.24
"129008",39.91,116.63
"129017",30.01,114.28
"129020",43.98,89.15
"129028",39.8,111.38
"129034",40.76,120.87
"129045",22.99,113.05
"129051",1.12,1.23
"129064",31.18,121.35
"129070",31.39,119.81
"129075",30.35,112.14
"129082",27.8,113.15
"129090",33.62,116.99
"129097",31.88,117.32
"129099",22.7,111.46
"129117",32.01,114.9
"129118",39.07,116.7
"129126",29.95,121.44
"129164",32.07,112.33
"129167",24.98,118.9
"129170",43.87,87.54
"129178",30.22,115.05
"129198",28.2,112.91
"129206",33.41,119.06
"129217",22.68,113.9
"129219",23.07,113.56
"129226",35.1,113.48
"129260",22.79,114.49
"129263",32.05,118.57
"129266",25,118.26
"129279",32.06,118.84
"129286",31.96,120.86
"129293",22.3,114.25
"129306",42.85,120.38
"129313",25.45,119.08
"129315",41.2,123.18
"129323",30.35,120.08
"129336",27.64,113.88
"129339",35.54,110.79
"129340",28.44,118.19
"129343",30.03,121.06
"129351",42.51,125.69
"129367",46.63,131.15
"129368",30.57,104.25
"129376",28.58,115.91
"129386",24.64,118.15
"129398",35.34,119.05
"129402",31.19,112.57
"129408",24.32,109.42
"129417",27.69,117.74
"129420",31.84,120.11
"129423",35.47,113.79
"129425",39.7,113.71
"129429",30.83,114.81
"129456",36.73,117.46
"129463",26.62,112.2
"129467",38.43,112.72
"129475",23.89,100.09
"129480",26,117.92
"129490",39.89,116.47
"129493",24.54,118.16
"129499",28.12,120.65
"129507",25.98,120.02
"129509",29.59,111.37
"129533",31.87,106.75
"129562",23.37,116.74
"129585",25.13,110.9
"129625",22.71,112.9
"129626",30.66,111.35
"129632",39.33,117.82
"129633",31.37,120.5
"129643",24.76,113.58
"129644",34.36,108.96
"129660",43.87,124.75
"129661",37.45,116.32
"129677",43.92,127.12
"129680",32.35,120.67
"129701",23.06,113.61
"129705",39.88,116.6
"129707",24.73,110.87
"129713",22.69,114.38
"129719",32.02,120.9
"129733",24.68,118.21
"129734",29.32,120.04
"129758",30.55,114.35
"129764",23.38,103.37
"129769",46.73,127.16
"129793",43.75,126.67
"129807",29.17,119.69
"129809",23.01,113.66
"129843",26.08,119.35
"129846",29.07,119.61
"129850",30.29,120.24
"129854",35.07,116.3
"129858",31.7,113.39
"129866",42.53,125.71
"129873",39.03,117.08
"129874",37.04,117.63
"129885",36.59,114.47
"129889",36.36,113.04
"129911",42.92,129.54
"129920",35.28,117.98
"129948",36.77,118.08
"129955",23.5,112.91
"129981",41.81,120.73
"129999",26.59,111.85
"130006",39.88,116.48
"130026",27.29,111.45
"130028",36.74,117.32
"130044",41.69,122.12
"130050",20.02,110.31
"130054",37.78,120.79
"130055",36.44,119.21
"130067",31.69,118.51
"130073",40.08,116.44
"130079",25.22,102.56
"130083",37.02,114.45
"130101",22.98,113.72
"130118",24.76,103.29
"130122",34.42,112.42
"130130",34.52,112.22
"130133",32.13,114.1
"130137",-20.31,57.37
"130180",27.83,112.81
"130182",27.81,112.8
"130183",31.96,120.91
"130186",36.55,114.58
"130231",23.58,109.65
"130236",26.58,116.68
"130248",34.83,111.34
"130256",30.34,120.28
"130275",42.46,128.92
"130279",29.61,106.52
"130340",29.4,120.13
"130352",24.18,112.14
"130363",34.97,111.16
"130385",45.99,126.62
"130386",34.85,117.7
"130389",23.03,113.27
"130395",30.83,103.8
"130415",32.13,118.73
"130427",30.91,111.36
"130435",32.8,117.99
"130436",36.23,115.65
"130461",25.57,111.58
"130479",27.15,105.6
"130495",22.56,114.18
"130496",29.77,121.3
"130508",37.72,115.66
"130514",29.71,107.6
"130528",38.92,121.65
"130540",35.13,104.21
"130546",36.74,118.74
"130565",32.13,117.1
"130567",37.44,118.48
"130574",34.53,110.08
"130576",22.81,114.09
"130578",41.09,123.03
"130595",38.73,121.14
"130596",29.88,102.99
"130598",36.48,115.44
"130612",33.32,113.53
"130613",30.34,120.12
"130682",36.38,119.75
"130684",23.7,113.43
"130687",41.83,123.94
"130699",44.41,84.71
"130711",22.99,113.75
"130713",22.83,113.97
"130714",39.93,116.24
"130716",35.52,117.81
"130723",28.45,113.97
"130724",31.12,121.43
"130736",30.55,111.43
"130741",29.53,120.72
"130744",39.2,117.13
"130768",22.6,114.02
"130777",29.39,113.12
"130788",23.37,116.67
"130789",31.14,121.66
"130796",31.69,120.2
"130814",45.97,128.72
"130820",39.77,116.24
"130824",30.17,121.3
"130841",32.28,120.07
"130888",28.59,112.47
"130895",31.28,114.27
"130916",31.77,104.71
"130918",23.65,116.61
"130920",32.16,112.21
"130938",0.27,0.21
"130942",22.22,113.51
"130954",27.58,109.98
"130970",27.72,111.98
"130977",22.82,114.07
"130979",26.39,106.62
"130985",33.73,113.37
"130995",31.8,117.26
"131000",26.6,106.62
"131001",23.09,113.65
"131004",34.42,116.33
"131006",38.21,114.53
"131010",27.95,120.62
"131013",33.83,117.7
"131026",34.95,112.95
"131047",25.03,102.68
"131057",38.82,115.46
"131059",32.43,118.42
"131060",37.75,112.63
"131063",31.62,120.33
"131092",39.93,116.37
"131104",25.68,119.38
"131105",35.61,110.98
"131115",38.45,106.29
"131150",31.9,117.16
"131164",32.44,119.48
"131179",41.13,122.95
"131188",45.88,126.52
"131189",30.44,114.07
"131208",40.01,119.71
"131214",34.69,112.48
"131219",30.98,112.2
"131225",24.93,118.64
"131253",23.71,113.21
"131259",36.51,117.86
"131289",26.34,106.62
"131294",35.91,120.04
"131309",23.33,116.35
"131311",23.34,116.36
"131316",41.77,122.21
"131355",30.54,117.04
"131369",22.04,113.33
"131403",33.61,117.11
"131413",36.67,118.48
"131420",21.94,113.71
"131438",22.3,113.51
"131443",30.48,114.16
"131450",31.83,117.16
"131451",23.09,113.19
"131458",36.11,103.73
"131468",29.63,120.95
"131494",27.95,112.05
