"","lat","long"
"31522",29.4,112.7
"31556",1.2,1.4
"31610",30.8,121.5
"31615",22,99.3
"31677",35.4,115.7
"31701",30.4,111.8
"31724",27,113.3
"31738",31.9,107.2
"31739",42.4,125.6
"31747",34.5,119
"31826",25.1,55.4
"31910",27,118.3
"31977",31,103.9
"31997",28.4,111.6
"32004",30.7,107.2
"32043",44.8,129.7
"32097",35.2,117.1
"32123",25.6,119.4
"32131",27.9,113.4
"32156",27,111
"32178",31.1,115
"32209",41.8,123.9
"32217",46.1,128.1
"32243",39.3,116.6
"32248",32.3,121
"32258",26.6,118.7
"32304",45.6,132.2
"32316",22.4,114.4
"32327",38.2,116.9
"32373",35.6,103.2
"32390",39.7,118
"32398",36.8,121.2
"32406",41.6,108.5
"32462",34.5,118.7
"32479",51.3,6.8
"32499",34.6,110.3
"32529",27.2,111.8
"32543",30.9,103.7
"32574",32.3,112.5
"32575",32.4,112.5
"32578",1,1.3
"32635",30.3,116.4
"32661",36.6,114.6
"32667",28.2,112.3
"32735",32.9,114.3
"32736",34.8,110.4
"32755",33.9,118.2
"32759",39.1,115.2
"32809",30.7,109.4
"32848",34.9,109.5
"32858",37.2,116.1
"32860",31.8,119.8
"32875",38.6,113.1
"32912",24.1,115.6
"32921",32.3,120.8
"32982",41.3,124.1
"32990",38,115.5
"33038",29.9,116.5
"33058",38.6,115.9
"33064",29.3,110.5
"33124",34.6,119.3
"33132",34.1,118.7
"33142",44.2,87.6
"33159",40.8,119.5
"33188",31.9,120.6
"33255",39.4,115.2
"33280",38,115.9
"33329",42.5,121.5
"33331",35.5,112.5
"33335",35.3,110.8
"33344",24,114.8
"33346",32.4,106.8
"33353",22.7,109.8
"33365",30.1,111.1
"33368",46.7,124.8
"33380",24.4,115.7
"33421",36.3,116.4
"33435",29,121.1
"33439",38,114.8
"33465",1,1.1
"33466",35.1,113.4
"33469",25.1,118.5
"33500",26.4,119.7
"33501",30.5,118.6
"33530",37,118.8
"33533",31.5,104.2
"33534",31.1,110.7
"33536",36.5,117.9
"33538",30.3,106.4
"33544",38.4,116.4
"33548",34.8,113
"33639",27.8,113.7
"33663",41.5,123.2
"33676",24.1,115.7
"33683",24.5,104
"33707",29.5,120.8
"33710",30.5,114.7
"33836",31.3,121.9
"33842",43.9,89.2
"33929",32,118.6
"33974",40.2,111.3
"33989",21.9,110.9
"34004",32.5,120.8
"34084",40.5,96.8
"34093",30.9,111.3
"34114",1.1,0.9
"34169",42.7,126
"34190",26.7,108.4
"34196",46.2,126.2
"34210",22,99.6
"34211",32.4,118.9
"34273",46.2,130.6
"34276",31.2,117
"34277",22.1,112.3
"34308",37.2,122.1
"34340",37.4,121.9
"34357",24.6,102.9
"34362",32.3,118.8
"34367",18.5,110
"34368",38.1,117.3
"34432",28.4,116
"34463",34.6,105.7
"34469",30,105
"34476",41.3,123.9
"34480",31.1,119.1
"34522",28.6,121.3
"34550",36.1,120.2
"34583",26.6,119.8
"34585",24.5,108.6
"34593",38,115.6
"34609",33.6,119.8
"34610",37.7,114.7
"34633",25.4,119.7
"34636",47.2,124.7
"34652",33.9,120
"34657",29.1,121
"34688",40.2,118.3
"34697",37.5,121
"34723",28.8,104.8
"34739",35.3,111.4
"34749",35.7,119.8
"34751",37.1,114.8
"34752",32.3,120.4
"34759",29.7,106.4
"34766",40,119.8
"34862",33.5,120.2
"34880",25.2,119.1
"34897",26.9,109.2
"34901",32.7,112.9
"34912",40.4,122.3
"34932",45.5,-73.7
"34938",31.5,116.8
"34972",28.3,112.5
"34979",28.7,115.4
"34996",32.1,119.1
"34999",30.4,104
"35039",36.4,119.7
"35087",0.8,0.5
"35147",40,124.3
"35166",28.4,102.2
"35194",26.6,111.8
"35199",45.7,129.7
"35206",41.3,86.3
"35229",44.1,125
"35244",38.7,114.2
"35246",34.5,110.4
"35253",45.6,122.8
"35310",31.5,104.9
"35319",31.5,113.8
"35339",25.9,111
"35351",36,107.9
"35406",30.5,120.9
"35456",41,111.7
"35458",23.9,108.1
"35461",40.1,117.5
"35489",31.1,104.7
"35501",38.8,105.7
"35509",14.6,121
"35512",38.1,114.9
"35555",42.4,123.6
"35603",33.1,116.7
"35841",30.8,117.4
"35853",28.7,104.7
"35876",1.4,1.4
"35882",29.6,107.5
"35911",36.6,119
"35931",35.3,115.4
"35935",38.8,121.2
"35941",30.3,115.7
"35944",30.8,104.5
"35945",31.8,111.8
"35969",31.2,117.1
"36002",36.5,114.8
"36017",25.2,110.4
"36031",33.3,108
"36042",39.7,118.1
"36048",34,110.8
"36059",40.6,122.5
"36090",23.4,101.2
"36096",29.5,121
"36113",37,122
"36131",36.4,112.9
"36157",36.3,116.2
"36181",22.9,109.2
"36192",31.6,114
"36194",27.8,105
"36217",30.1,120.3
"36252",30.9,104
"36258",37.7,112.4
"36311",35,105
"36320",35.9,114.6
"36329",30.1,104.7
"36349",22.3,109.5
"36368",29.4,118.6
"36387",36.2,115.3
"36442",23,108.6
"36451",24.1,117.6
"36487",25.2,104.9
"36509",35.6,117.3
"36517",35.9,117.8
"36541",32.8,110.8
"36552",31.8,104.8
"36558",28.8,111.8
"36564",23.1,104.7
"36595",30.6,115.8
"36606",24.7,108
"36695",25.1,118.4
"36710",41,123
"36727",28.8,105.8
"36736",38.9,117.7
"36783",32.4,119.3
"36810",29.9,119.8
"36840",-34,151.1
"36866",26.8,106.4
"36868",25.2,118
"36892",43.8,122
"36939",39.2,117.3
"36980",23.6,109.7
"37052",29.4,112.4
"37059",38,113.5
"37088",40.7,122.4
"37098",23.6,111.1
"37100",38.9,117.4
"37102",35.8,114.3
"37127",30.6,120.9
"37130",36.9,116.7
"37143",35,104.6
"37177",37.5,112.1
"37180",31.4,121.6
"37200",45.7,126.5
"37205",23.3,108
"37251",32.9,115.3
"37285",36.7,114.5
"37328",39.7,116.6
"37337",26.4,119.8
"37395",37.2,114.7
"37406",27.4,89.4
"37408",27.9,116.4
"37437",24.6,109.3
"37439",39.5,121.5
"37480",33.9,117.7
"37492",33.4,114.2
"37549",19.7,109.2
"37561",35.4,111.2
"37568",28.8,121.1
"37579",24.9,118.4
"37674",46.8,83
"37675",35,113.2
"37676",26.4,103.6
"37693",30.3,114.8
"37735",31.8,120.4
"37739",25.2,118.9
"37743",37.1,115
"37776",38,111
"37780",24.1,102.7
"37808",31.4,119
"37832",39,121.4
"37856",23.5,114.5
"37875",40.4,115.2
"37897",24.1,116.9
"37903",29.7,104.3
"37920",37.6,121.1
"37951",34.5,118.9
"37959",36.6,118.7
"37981",30.3,106
"37983",27.7,104.8
"38003",29.6,119.4
"38005",27.7,120.5
"38027",37.2,117.8
"38034",24.7,102.2
"38040",22,112.1
"38095",34,109.3
"38107",35.6,119.9
"38116",36.2,115.9
"38121",42.1,126.6
"38131",32.7,116.9
"38175",-0.4,0.1
"38196",32.9,117.5
"38206",36.1,120.6
"38214",40.3,116.2
"38226",36.4,112.2
"38252",23.3,112.8
"38265",30.6,107.1
"38276",41.1,114.7
"38296",27.6,112.7
"38301",37.1,121
"38305",35.1,110.7
"38315",33.9,119.1
"38335",31.1,119.8
"38343",40,123
"38361",33,117.6
"38373",31,114.9
"38396",39.2,116.4
"38411",32.7,115.5
"38503",24.1,117.8
"38507",47.6,127.2
"38513",39.9,118
"38545",38.9,115.3
"38548",39.8,117
"38557",23.2,113.8
"38584",23.8,115.9
"38596",30.4,115.1
"38603",34.7,119.4
"38634",33,97
"38649",31.2,117.8
"38677",38.2,106.2
"38690",1.2,0.9
"38691",32.5,108.9
"38705",34.5,113.7
"38707",26,106.1
"38711",43.8,87.4
"38725",38.7,116.4
"38742",35.5,115.8
"38848",22.6,108.8
"38928",22.4,114
"38933",42,123.6
"38958",35.8,120
"39036",32,120.6
"39046",25.2,118.7
"39054",36.7,116.7
"39105",24.7,110.8
"39170",30.2,115.4
"39193",43.9,116
"39215",36.1,119.4
"39228",34.7,113
"39259",37.8,112.7
"39270",30.6,121.1
"39277",35.9,104.2
"39340",24.1,116.6
"39341",26.9,106.7
"39346",33.7,118.5
"39350",41.7,125.9
"39359",23.5,113.4
"39363",19.8,109.9
"39399",27.9,116.3
"39412",34.5,118
"39416",30,103.8
"39432",31.6,103.8
"39445",31.4,119.9
"39447",21.6,109.7
"39449",30.6,115.2
"39478",32.1,120.8
"39481",31.4,113.5
"39492",34.1,109
"39496",35.5,116.6
"39503",36.9,117.2
"39534",39.4,116
"39630",40.8,114.8
"39685",28.4,112.8
"39746",30.4,108.6
"39753",32.6,112.3
"39776",36,114
"39817",22.8,110.7
"39836",23.1,112.8
"39841",22.6,113
"39846",28.1,119.1
"39883",35.7,115.3
"39888",23.5,113.5
"39914",40.1,113.5
"39916",23.3,112.7
"39941",34.8,119.5
"39962",34.7,115.3
"39963",25.1,102.1
"39975",25.3,114.8
"39977",25.5,119.6
"39988",38.5,117.3
"39989",29.6,105.6
"40001",30.9,108.7
"40019",31.7,119.6
"40080",41.2,122.5
"40100",34.5,112
"40137",35.1,114.2
"40146",23,112.9
"40189",35.8,116.7
"40224",37,119
"40229",35.5,105.7
"40231",31.5,120.9
"40234",22.7,108.4
"40258",25.2,102.5
"40260",31.1,104.2
"40311",29.3,116.1
"40326",36.1,103.9
"40382",46.1,122.1
"40421",27.6,112.3
"40426",26.6,106.5
"40458",34.2,119.6
"40486",34,114.9
"40493",25.9,105.6
"40517",34.6,114.6
"40546",36.5,115.9
"40556",41.4,114.9
"40585",25.1,110.3
"40598",36,114.2
"40644",27.9,120.7
"40648",31.6,116
"40687",28.9,121.2
"40690",20.9,110.1
"40724",36.1,114.2
"40733",25.4,99.3
"40746",36.9,111.6
"40748",24.4,109.3
"40755",38.3,109.7
"40790",22.6,106.8
"40815",35.1,104.2
"40830",41,123.6
"40917",35.4,109.1
"40927",31.2,117.9
"40964",28.9,104.3
"40967",33.2,115.4
"40976",37.1,111.6
"40977",0.5,0.8
"41004",37.5,126.6
"41018",23,114.2
"41022",20.9,110
"41043",32.5,112.3
"41089",36.9,109.9
"41104",38.7,115.8
"41111",39.4,112.4
"41120",29.4,106.4
"41138",34.9,113.4
"41140",16.2,103.3
"41143",26.3,119.8
"41158",25.1,104.5
"41176",35.3,119.3
"41226",28.6,102.2
"41227",40.2,123.2
"41228",35.7,107.2
"41232",28,115.3
"41234",24.1,112.2
"41257",29,119
"41271",32.3,109.7
"41321",31.1,118
"41350",38.3,116.1
"41362",23,116.3
"41370",35,112.6
"41371",40,117.5
"41392",31.8,119.4
"41409",32,105.1
"41435",31,107.7
"41457",34.6,114.8
"41461",36.9,118.4
"41464",25.9,104.6
"41465",31.2,120.9
"41509",28.8,115.7
"41531",29,103.9
"41570",33.8,111.7
"41579",39.1,115.8
"41580",27.1,102.8
"41595",27,108.4
"41632",45.2,126.9
"41659",37.4,112.2
"41670",31.5,117.2
"41679",28.7,121.5
"41700",23.3,113.1
"41703",44.5,128.9
"41726",24.2,115.5
"41735",39.3,117.1
"41756",34.8,117.6
"41797",25.1,113.3
"41819",42.5,124.1
"41832",38.2,117.6
"41840",23.7,117
"41868",22.1,111
"41882",29.3,111.4
"41958",39.7,117.2
"41983",37.3,121.4
"42022",35.3,115.5
"42034",28.9,113.4
"42147",19.6,110
"42176",26,119.7
"42187",29.9,107.5
"42194",32.3,116.7
"42214",37,119.8
"42218",32.9,114.9
"42230",41.7,125.8
"42292",35.3,110.5
"42306",30.2,113.5
"42328",31.3,118.9
"42396",21.7,111.7
"42397",25.1,112.3
"42442",24,112
"42466",25.4,112.5
"42470",24.5,112.1
"42488",40,116.1
"42519",23.2,106.7
"42530",35.6,110.6
"42561",30.4,114.8
"42625",23.5,108.3
"42634",22.4,107.4
"42669",35.3,116.5
"42689",30.4,111.9
"42708",27.1,114.9
"42717",34.8,112.6
"42727",25.9,116.3
"42732",32.9,115.2
"42740",27.9,110
"42775",40.8,122
"42778",30.8,115.6
"42840",48.1,122.7
"42842",24.4,116.3
"42873",30.5,120.1
"42890",29.2,121.8
"42900",26.7,107.5
"42906",32.3,119.9
"42908",30.5,106.5
"42917",29,119.5
"42927",42.5,129
"42930",26.2,105.9
"42940",24.5,118.5
"42946",38.8,101.1
"42948",35.1,112.5
"42952",27,115.1
"42981",25.2,119.5
"42993",30.3,110.5
"43020",30,120.5
"43035",32.4,116
"43045",35.4,110.8
"43048",24.3,116.2
"43055",34.6,109.6
"43059",26.2,119.2
"43063",42.6,124
"43079",44.2,80.5
"43084",22,108.6
"43126",34.8,114.1
"43142",49.5,125.5
"43182",22.6,108.2
"43203",28.8,120.3
"43213",42.8,93.5
"43216",45.6,126.7
"43232",25,116.2
"43250",30.8,114.4
"43252",29.8,118.2
"43294",26.3,116.3
"43378",27.2,109.5
"43399",40.5,119
"43401",22.1,113.5
"43457",44.5,120.9
"43469",32.1,109.2
"43470",39.6,121.8
"43490",42.9,93.5
"43493",33.7,115.3
"43514",34.3,111.4
"43523",30.2,111.1
"43528",31,114.1
"43529",26.6,118.1
"43536",35.2,112.6
"43537",32.2,106.3
"43547",39.5,94.9
"43629",30.4,113.2
"43632",33.8,118.3
"43638",31.9,112.2
"43646",36.9,118.3
"43653",46.5,124.9
"43679",30.1,117
"43683",40,117.3
"43699",40.5,124.1
"43706",35.5,113.4
"43714",37.1,111.5
"43744",32.2,110
"43790",27.1,118.4
"43833",27.3,116.9
"43838",27.9,113.7
"43843",18.4,109.8
"43866",36.5,113
"43882",0.6,1.5
"43896",31.1,110.1
"43923",23.7,112.9
"43935",35.3,113
"43938",33.3,120.1
"43944",36.3,117.7
"43959",37.3,114.5
"43979",24.4,118
"44013",32.8,119.6
"44022",25.8,119
"44046",32.8,109.8
"44050",26,107.9
"44051",24.6,115.9
"44127",29.5,113.4
"44142",30.8,110.1
"44185",32.8,116.3
"44224",36.9,117.1
"44227",45.7,125.3
"44263",33.5,119.8
"44286",32.2,119
"44289",35.9,108
"44312",36.6,115
"44324",23.6,116.2
"44338",35.8,119.9
"44346",34.4,117.5
"44393",35.9,119.6
"44432",25.9,118.9
"44441",25.4,112.2
"44467",40.5,116.2
"44514",30.8,121.4
"44537",25.4,100.2
"44563",43.7,83.3
"44644",47,123.2
"44655",24.6,107.8
"44694",34.4,107.4
"44764",33.4,111.8
"44770",21.9,110.3
"44783",38.8,115.6
"44786",30,108.1
"44817",38.7,116.2
"44825",41.4,123.3
"44854",22.7,114.8
"44858",32.8,119
"44887",35.8,111.5
"44933",23.5,110.4
"44959",27.2,120.3
"44969",40.4,116.6
"45008",24.7,105.7
"45049",30.7,120
"45064",27.9,108.3
"45070",33.3,113
"45134",25.2,111.6
"45165",29.9,118.4
"45201",44.9,82.1
"45215",35.9,117.3
"45288",26.1,113.9
"45300",35.3,113.7
"45340",30.6,111.3
"45362",0.6,1.1
"45363",28.4,113.1
"45381",33.2,113.5
"45382",45.6,122.9
"45413",29.8,120.7
"45422",37.1,112.3
"45503",42.2,113.8
"45534",29.4,104.7
"45539",31.2,119.9
"45568",35.9,109.4
"45586",36.7,120.4
"45625",41.4,119.6
"45640",37.4,117
"45652",-0.5,0
"45671",27.9,110.6
"45727",30.2,119.5
"45729",23.9,113.3
"45732",27.4,116.2
"45750",25.6,115.8
"45784",28.5,117.5
"45835",38.3,109.8
"45932",37.6,111.2
"45946",36.7,121.4
"45952",36.4,114.5
"45961",30.4,102.1
"45964",35,113.4
"45996",44,119.4
"46003",34.9,115
"46032",35.2,117.3
"46067",26.2,100.5
"46074",22.3,112.7
"46079",47.1,130.3
"46133",40.2,124.4
"46165",38.4,106.3
"46200",34.5,107.2
"46261",27.7,112.7
"46267",39,112.7
"46298",23.4,113.1
"46330",28.4,111.3
"46364",35,110.5
"46438",29.9,103.8
"46453",35.3,118.2
"46455",11.2,28.5
"46463",35.6,109.8
"46468",35.5,110.5
"46521",31.8,121
"46547",40.2,117.8
"46579",35.1,111.2
"46593",36.5,114.4
"46599",45.5,84.9
"46621",25.7,110.1
"46637",35.4,116.4
"46671",40.4,113.8
"46682",23.4,108.6
"46760",34.7,110.6
"46782",39.6,123
"46804",35.4,105.6
"46832",39.6,118
"46858",30.3,115.1
"46913",30.5,111.1
"46917",31.8,111.5
"46929",26.3,117.7
"46936",31.9,112.4
"47029",39.8,113.1
"47031",28.2,120.7
"47042",36.7,101.4
"47057",39.8,109.9
"47058",25.4,112.9
"47059",28.5,117.9
"47092",29.3,105.9
"47111",29.3,104.8
"47129",47,130.7
"47166",22.4,113
"47169",30.7,110.1
"47178",42.1,121.8
"47219",36.4,116.3
"47245",40.9,111.7
"47279",38.4,114.3
"47302",36,114.1
"47331",30.6,116.9
"47386",37.2,122.4
"47426",35.7,119.2
"47443",28.4,113.9
"47444",43.2,77
"47465",33.9,118.3
"47478",35.5,118.8
"47485",36.2,115.1
"47504",37,118.5
"47534",27.8,121.2
"47557",36.1,112.3
"47560",36,112.3
"47601",36.8,120.5
"47615",34.1,107.3
"47656",40,113.4
"47658",27.6,112.1
"47689",29.7,106.5
"47715",1.4,1
"47753",36.7,115.1
"47826",44,81.3
"47918",37.8,115.1
"47950",32.4,120.5
"47982",38.1,112.7
"48021",32.1,112
"48059",38.4,114.5
"48083",37.6,112.6
"48107",41,122.8
"48110",23.3,109.3
"48117",34.9,108.9
"48137",30.7,116.4
"48138",29.8,107.2
"48146",7.3,80.6
"48155",29.1,120.2
"48189",25.3,115.7
"48193",36.5,119
"48241",31.6,117.6
"48275",40.6,112.6
"48282",34.7,113.4
"48288",36.3,118.7
"48310",36.9,116.2
"48392",31.6,114.1
"48439",35.8,114.7
"48550",18.9,108.7
"48561",32.6,120.8
"48593",32,113.9
"48675",30.7,121.6
"48676",22.8,107.2
"48708",33.2,119.3
"48718",30.2,105.8
"48749",44,115
"48765",34.7,112
"48786",24.5,112.6
"48788",32,120.7
"48803",37.5,121.1
"48820",28.6,118.1
"48842",24.8,104.5
"48862",40.4,120
"48895",40.8,111.9
"48941",39.9,118.4
"48942",36.3,116.3
"48960",23.8,111.1
"48970",37.1,118.6
"48987",24.7,102.6
"49013",31.7,120.4
"49014",37.4,116.5
"49037",34.4,108.1
"49094",27.2,109.2
"49142",39.6,118.7
"49169",39.5,113.2
"49216",37.3,111.2
"49217",36.9,116.6
"49296",48.1,86.4
"49346",43.9,125.5
"49357",31.4,118.3
"49372",37.7,117.6
"49387",23.4,113.9
"49403",40.7,114.8
"49409",40.2,117.9
"49466",39.9,117.8
"49515",36.2,112.9
"49519",31,120
"49591",35.3,117.9
"49595",28.3,109.7
"49616",28.4,121.3
"49633",36.1,111.2
"49668",23.4,116.3
"49680",34.9,110.8
"49709",35.7,117
"49740",35.1,112.4
"49751",35.8,117.9
"49764",47.5,129.3
"49790",40.8,122.7
"49814",32.3,114
"49889",30.9,108.4
"49911",24.6,118.4
"49916",34.2,119.4
"49958",26,105.1
"49962",31.1,119.2
"49975",37.8,121.5
"49989",36.2,105.8
"50040",45.7,126.8
"50112",33.6,115.2
"50153",37.7,117.9
"50165",25.7,116.8
"50192",36.9,117.6
"50212",24.6,113.6
"50217",23.3,116.8
"50261",28.9,109.9
"50282",27.1,112.9
"50294",23,104.1
"50302",29.6,111.4
"50312",30.9,103.8
"50379",38.8,112.7
"50428",28.3,121
"50445",23.7,106.9
"50453",32.4,120.3
"50474",26.9,116.1
"50548",39,111.8
"50557",39.8,117.6
"50602",36.3,119.8
"50626",35.4,117.1
"50637",30.9,113.3
"50639",24,109.7
"50676",23.9,113.8
"50698",38.6,117.2
"50708",22.2,110
"50716",24.3,111.6
"50721",33.1,107.2
"50725",32.4,119.2
"50750",34.3,108.5
"50764",22.5,112.8
"50767",30.4,105.5
"50800",37.3,122.3
"50811",33.1,112.5
"50839",41.1,123.7
"50954",30.6,110.8
"50988",29.7,121.9
"50999",29.6,104.9
"51020",34.8,110.9
"51060",27.6,116.7
"51112",35.1,105.6
"51202",37.4,117.5
"51224",28.4,112.5
"51288",27.8,113.4
"51313",36.7,117.8
"51315",36.9,120.3
"51316",28.8,104.3
"51317",37,120.4
"51347",43.6,128.3
"51375",22.2,113.1
"51395",30,106.6
"51447",36.4,119.9
"51531",30.4,103.9
"51541",35.6,109.1
"51640",18.3,109.7
"51695",26.2,119.6
"51739",37.7,121.1
"51813",34.7,109.6
"51898",25,110
"51907",35.1,113.6
"51930",30.8,110.4
"51964",29,48
"51999",40.4,110
"52047",38,114.3
"52098",45.3,131.1
"52142",32.5,116.8
"52186",23.6,102.9
"52236",26.9,110.8
"52244",32.4,119.9
"52270",39.8,118.6
"52283",40,115.9
"52293",39.7,116.9
"52306",36.6,111.6
"52335",44.1,129.2
"52336",36.9,115.7
"52354",29.9,120.2
"52402",35.6,118.9
"52428",31.6,117.8
"52448",40.4,116.4
"52449",33.6,114.9
"52581",25.9,119.1
"52619",26.4,119.4
"52676",23.3,109.9
"52747",41.6,123.5
"52767",31.9,117.6
"52776",27.2,111.7
"52836",33.3,114.3
"52852",37.3,114.7
"52855",41.7,120.4
"52859",44,87.6
"52864",39.6,115.6
"52902",40.8,111.6
"52995",32,119.3
"53081",30.4,119.8
"53082",26.1,112.9
"53116",44,87.8
"53205",37,119.7
"53227",39.2,118.1
"53234",37.5,105.6
"53266",25,102.6
"53268",36,115.6
"53300",48.8,121.8
"53317",38.3,113.3
"53318",25.7,110.6
"53319",26.2,119.7
"53327",35.6,112.8
"53425",34.2,120.2
"53436",30.7,108.4
"53535",0.1,-0.1
"53540",22.9,104.5
"53557",39.5,118.8
"53568",25,117.5
"53585",-32.1,115.8
"53607",40.7,114.7
"53731",39.4,111.3
"53762",22.5,112.7
"53766",36,106.3
"53904",30.1,114.2
"53985",29.2,118.2
"54064",30.4,120.5
"54084",31.4,119.6
"54109",25.3,114.9
"54147",46.6,124.8
"54197",35.5,117
"54229",40,117
"54281",24.6,117.6
"54299",49.8,124.6
"54340",32.8,112.1
"54382",29.2,121.3
"54419",21.7,108.3
"54458",27.9,112.5
"54506",1.5,0.8
"54529",32,121.7
"54554",30.1,121.9
"54565",32.3,110
"54570",33.8,113.2
"54581",31.3,122
"54584",25.1,117.3
"54586",38.7,115.7
"54630",22.9,113
"54716",34.6,110.2
"54719",31.5,121.9
"54748",31.3,114.3
"54753",19.5,109.5
"54777",37.9,115
"54787",24.4,102.6
"54795",27,106.7
"54800",36.3,120.7
"54806",35.2,115.6
"54813",37.7,113.6
"54818",36.8,118.6
"54828",22.8,103.2
"54829",41.2,123.6
"54873",39,114.4
"54879",22.9,112.3
"54895",28.4,115.6
"54897",22.6,108.5
"54908",27.1,118.3
"54984",34.2,112.8
"55006",36.2,113
"55039",13.7,100.8
"55049",29.5,113.5
"55070",18.3,109.4
"55124",28.9,111.5
"55127",34.1,108.2
"55172",27.4,117.5
"55202",35.3,114.1
"55237",29.8,120.2
"55266",33.5,114.8
"55274",22.9,114.6
"55360",36.8,118.2
"55406",34.9,113.8
"55411",35.2,109.9
"55432",30.9,121.7
"55590",26.5,119.1
"55713",40,109.8
"55765",25.3,112.7
"55858",32.2,120.8
"55868",39.4,75.9
"55871",32.1,118.3
"55890",37.8,116
"55896",39.6,117.2
"55906",21.5,110.7
"55969",28.9,105.9
"55984",22.9,109.1
"56000",30.4,114.1
"56013",35.8,107.2
"56040",36.9,120.6
"56082",27.3,111.7
"56094",38.8,115.4
"56184",36,113.2
"56187",31.2,104.1
"56236",35.5,110.7
"56263",23.1,108.3
"56266",37,116.4
"56298",30.5,113.9
"56377",35.5,115.2
"56440",22.7,112.6
"56463",23.4,112.2
"56499",30.2,111.9
"56514",31.8,119.5
"56520",22.7,108.9
"56558",29,105.8
"56562",32.9,108.5
"56575",24,109.4
"56622",44.3,124
"56627",31.3,104.5
"56638",22.8,115.2
"56650",33,119.8
"56658",32.6,112.2
"56667",35.4,110.9
"56685",34.4,112.8
"56687",37.6,115.5
"56760",27.6,119.1
"56786",23.5,112.3
"56820",41.2,122.1
"56834",23.2,116.2
"56879",35.3,115.3
"56881",32.7,120.4
"56921",27.6,113.8
"56925",24.4,100.1
"56935",26.1,103.8
"57099",31.6,108
"57185",25.3,100.5
"57265",30.5,120.5
"57288",-0.2,-0.1
"57373",38.1,106.7
"57473",37.8,113.7
"57597",32.2,112.4
"57629",25.5,103.2
"57650",41.3,123.6
"57686",26.2,107.9
"57699",35.1,113.7
"57711",35.1,110.1
"57766",43.5,118.7
"57798",30.7,104.3
"57826",28.5,114.4
"57857",38.2,115.3
"57936",37.6,112.7
"57951",26.5,106.8
"57982",43.8,87.7
"58056",29.2,117.1
"58071",31.3,117.3
"58132",35.8,115.7
"58200",48.1,86.5
"58228",36.4,115.5
"58239",23.1,112.9
"58241",40.1,117.4
"58254",24.6,116.2
"58316",0.8,0.7
"58357",30.9,119.9
"58401",24,114.1
"58402",36.1,113.6
"58428",32.1,110.7
"58473",26.8,117.8
"58572",37.6,115.1
"58613",36.4,114
"58659",24.7,118.8
"58671",31.6,121.4
"58716",36,113.1
"58767",33.8,117.5
"58798",26.4,119.6
"59073",24.9,103.1
"59126",22.7,113.6
"59203",35.1,116.3
"59210",23.2,104.7
"59264",39.6,115.7
"59338",30.8,120.2
"59354",34.3,113.3
"59418",35.6,115.9
"59420",26.6,106.4
"59473",39.2,117.5
"59480",39,106
"59486",25.5,118
"59600",29.6,104.1
"59641",35.2,117
"59759",21.7,109.4
"59923",26.1,106.7
"60060",39.7,118.7
"60083",22.5,112.5
"60089",39.7,115.9
"60148",28.2,120.5
"60163",35.1,113.8
"60167",44.8,115.8
"60177",32,117.1
"60263",34.4,115.1
"60272",22.6,111.1
"60287",24.4,117.2
"60306",26.4,107.5
"60339",34.1,112.9
"60360",39.2,116.2
"60375",25.2,103.7
"60483",21.6,108
"60493",30.9,103.6
"60509",30.9,121.3
"60520",34.9,118.2
"60633",25.1,112.7
"60655",41.6,123.4
"60705",36.7,115.5
"60772",27.4,112.2
"60787",34.2,113.6
"60810",23.7,113.7
"60855",33.2,106.7
"60857",25,118.5
"60934",38.7,117.2
"60974",38.8,117.5
"61049",31.8,117.1
"61141",31.1,117.3
"61195",31.6,92.5
"61260",7.9,81
"61269",34.5,112.6
"61348",37.2,118.3
"61353",23,108
"61366",32.1,112.3
"61373",39.6,116.2
"61408",29.3,117.3
"61542",29.6,121.4
"61549",30.3,103.9
"61663",37.3,114.6
"61677",34.6,118.9
"61708",34.7,111.8
"61807",39.9,97.9
"61858",26.9,119.7
"61885",0.7,1
"61911",30.3,105.2
"61932",34.5,109.1
"61953",36.5,101.7
"61986",25.1,109.3
"62021",22.8,115.8
"62039",35.6,113.6
"62052",25.3,118.2
"62114",37.6,118.5
"62155",41.4,125
"62162",44.6,129.8
"62222",30.2,108.4
"62223",37.6,114.3
"62230",44.2,126.7
"62250",31.2,119.5
"62261",27.5,112.2
"62316",40.3,116.3
"62323",22.7,115.5
"62436",24.3,106.6
"62439",29,117.2
"62499",29,106.8
"62523",30.6,106.4
"62584",32.6,110.9
"62588",19.7,109.7
"62619",27.9,102.2
"62677",31.6,120.7
"62695",31.1,116.9
"62868",29.9,116.7
"62906",24.1,115.4
"62985",35.1,107.8
"63063",35.4,116.8
"63069",23.6,108.3
"63070",26.6,106.3
"63076",34.3,108.6
"63148",26.4,106.4
"63181",33.9,109.3
"63190",35.1,118.6
"63193",40.6,110.5
"63199",27.4,115.8
"63232",45.4,130.8
"63239",34.7,109.1
"63247",29.5,120.1
"63296",7.8,98.3
"63395",37.6,112.3
"63412",27.6,119
"63461",39.8,117.5
"63537",26,113.1
"63579",33.3,120.3
"63580",34.8,116.1
"63625",28,102.2
"63677",45.6,84.9
"63726",37.9,118.9
"63819",28.1,111.7
"63999",13.7,100.5
"64082",33.6,113.6
"64131",35,108.1
"64192",39.6,113.6
"64208",45.5,128.3
"64243",38.5,114.6
"64265",23.6,116.9
"64330",1,0.8
"64335",25.9,118.8
